JB5011V,JB5143V,JB3905V,JB4899V,JB4577V,JB3137V,JB4453V,JB4189V,JB4743V,JB3979V,JB4676V,JB4833V,JB3172V,JB4029V,JB2466V,JB4060V,JB4998V,JB1535V,JB4160V,JB4715V,JB4878V,JB5014V,GL4371V,GL3576V,GL3599V,JB4674V,JB4757V,JB3025V,JB4234V,JB4548V,JB4649V,JB4752V,JB5019V,JB4304V,JB4531V,JB4196V,JB3663V,JB2133V,JB4314V,JB4684V,JB5242V,GL4490V,JB4388V,JB4079V,JB1654V,JB4419V,JB5153V,JB4589V,JB4889V,JB5234V,JB4860V,JB3441V,JB5141V,JB4077V,JB3434V,JB5150V,GL4200V,JB2299V,GL4226V,GL3623V,JB3838V,JB3457V,JB2025V,GL3500V,JB3820V,GL3520V,JB3669V,JB4960V,JB4345V,JB4744V,GL5113V,JB4952V,GL3793V,JB5068V,JB3063V,JB3437V,JB5223V,GL3597V,JB4696V,JB4450V,JB4962V,JB4561V,JB4650V,JB4912V,JB2737V,GL3632V,JB4900V,JB3309V,JB4534V,JB1989V,JB5051V,GL3537V,JB4442V,GL4487V,JB4387V,JB4448V
6.371410987,7.14753109,6.316101146,6.274977454,6.207999664,5.866365124,6.601651141,6.402707873,6.388992406,6.627018471,6.271057069,6.823269393,6.458388314,6.457303943,6.415615115,6.570122449,6.2533939,7.372213614,6.663434285,5.993334336,6.261772842,6.079811282,5.979941756,6.084468305,5.65738833,6.887352747,6.758423611,6.861086319,5.950346474,5.997727044,6.104583877,5.882643049,6.139744008,5.953178191,6.961910528,5.972959447,5.939454546,6.394703452,6.131527471,5.932376103,6.233902213,6.191197241,7.766011265,6.286903324,6.714494133,6.056700154,5.99255973,6.039129334,5.869486203,5.667498581,5.726041687,5.117411028,5.772547359,5.886048817,6.203248748,5.718131545,5.662183695,7.200488602,5.891277032,5.681017482,5.588129041,5.632488555,6.467975522,5.918977063,6.188591692,5.560863398,6.471548,5.843656559,6.244164293,5.730563059,5.722648319,5.911241885,8.034329613,6.475911211,6.018118791,5.729110321,5.926985791,6.137726666,6.541982863,5.792522626,6.451555827,6.469179014,9.533355802,6.484069141,6.921419348,6.091910533,6.326112824,7.434804707,6.266850703,6.970904237,6.253497721,6.054668629,6.185814303,6.665376572,7.442480555,7.029601821
5.41640329,5.458060959,5.411175293,5.362815484,5.40369195,5.243393482,5.368373874,5.182707773,5.392328757,5.341398723,5.378798802,5.234225139,5.422988215,5.267060212,5.365609499,6.144443113,5.268184645,5.136713243,5.33602607,5.166664222,5.211661684,5.100543876,5.257730835,5.124359025,5.283935911,5.315569178,5.213013121,5.157500471,5.196933349,5.115897803,5.243569283,5.12638857,5.474604392,5.178499945,5.244061272,5.209876786,5.295952822,5.271133896,5.349144456,5.380131966,5.406418454,5.235229326,5.367416143,5.295374427,5.337726357,5.265478904,5.355985328,5.163744069,5.085554464,5.089490658,5.051985391,4.944283497,5.10862658,5.031351181,5.170785291,5.019674802,5.175106746,5.029881066,5.327293292,5.157571299,5.142346998,5.050107791,5.235420934,5.193526011,5.431752219,5.224971334,5.307480608,5.380019321,5.336425887,5.211687555,5.523926615,5.160722888,5.390363017,5.435719818,5.417010705,5.265439224,5.327151611,5.356652963,5.44351077,5.253958069,5.310271759,5.266761404,5.363133588,5.310955818,5.737097514,5.417980788,5.489266983,5.468745934,5.438196819,5.307961085,5.397608354,5.357031626,5.429087111,5.334974172,6.963205507,5.249637121
5.434387685,5.462903694,5.283945067,5.165614281,5.321268515,5.22573141,5.309703782,5.167248451,5.238829328,5.190514494,5.27227508,5.325639059,5.350629049,5.279970922,5.291483106,5.441165216,5.234067979,5.149014138,5.274543702,5.117636713,5.094100585,5.019510698,5.160413556,5.019509267,5.217779656,5.336936683,5.106410198,5.05748814,5.205608242,5.140543366,5.199337996,5.037643903,5.428708308,5.118552876,5.213118998,5.162144022,5.259131428,5.20216045,5.279799552,5.244608602,5.348811348,5.146020329,5.424171881,5.201704195,5.308735921,5.221320946,5.235105666,5.085073709,5.047373483,5.008353755,4.971027254,4.864904112,5.02912075,4.918928931,5.092865797,4.976676356,5.110556472,5.098709053,5.075139166,5.047255505,4.960148697,4.999019203,5.13781561,5.109981721,5.246411777,5.180738731,5.200386255,5.261109973,5.255857361,5.166459906,5.255745493,5.106145184,5.367430172,5.401841398,5.32111635,5.186062621,5.312166369,5.298058165,5.30136613,5.128313098,5.245688631,5.213836608,6.88536571,5.205543613,5.583291222,5.355825398,5.408393641,5.446406667,5.394272948,5.352663308,5.33538344,5.308588909,5.352749987,5.297375355,5.476445946,5.12488055
6.508310144,6.248569837,6.790053844,6.453046358,7.038391672,5.990023946,6.329134563,6.399714072,6.423049843,6.434025406,6.32230978,6.604636805,6.418133659,7.063514749,7.487365192,7.687903838,6.605008175,6.571774791,6.837560908,7.214343896,7.23103537,6.608529245,5.826235203,6.072626273,5.70022228,7.197721983,7.163524675,6.154193738,7.120332764,5.784952932,6.177047761,5.676217146,6.081151783,6.254706194,5.687874287,6.68385445,6.596631827,7.580821975,6.201454569,6.073612156,6.405838085,6.179661932,7.534354625,6.829528345,6.36199948,6.579378937,5.483905786,6.621215887,6.298362881,6.372056927,6.211292827,5.381612024,5.831624981,6.508028666,6.560195567,6.039997028,6.437533541,5.44354839,5.696259716,6.119046517,6.719546441,6.066961344,5.962987909,6.24512932,6.958338879,5.679088988,6.583028461,6.148164923,6.361340724,5.976013562,6.668469261,5.540632479,6.0253577,7.340821956,6.081224957,5.918168363,7.054955386,6.225372177,6.204879651,5.495352394,6.129105401,6.737780997,6.495918201,6.862534453,6.809518764,6.183113937,6.261516282,6.219304332,6.666265161,7.190910427,6.29640275,6.26551249,6.045953821,6.858263882,6.823970367,7.889679848
5.274516149,5.293827847,5.268786653,5.148323473,5.274337713,5.13962013,5.216814106,5.063110424,5.231050886,5.200818956,5.234846876,5.211665482,5.293235965,5.155665827,5.185939469,5.290131441,5.161032592,4.966969888,5.185710611,5.094401951,5.011080155,4.998060024,5.113074412,5.002832357,5.192889607,5.171697359,5.083918058,5.025381384,5.037978617,5.055779773,5.132201172,5.005392298,5.287522101,5.127610634,5.144456831,5.147339144,5.162946414,5.129773573,5.198325091,5.186732853,5.207577842,5.079688222,5.188859014,5.132063532,5.172897604,5.114194208,5.123209134,5.026587853,4.934639614,4.928559681,4.943420835,4.883806537,4.995693348,4.905496134,5.042817518,4.940710161,5.041340683,4.971065908,5.00993487,4.997983739,4.995941224,4.97342328,5.094826157,5.091774926,5.280192044,5.079494174,5.198504268,5.184148648,5.18143648,5.129353447,5.268569608,4.974939148,5.237993124,5.296187602,5.274004534,5.154467563,5.157014052,5.193071176,5.318344676,5.110319457,5.119426781,5.136610147,5.193775841,5.145189596,5.492578693,5.248603092,5.300965806,5.365589896,5.310325341,5.213979085,5.298672275,5.214721015,5.32613738,5.177818726,5.222110838,5.07739836
5.616366238,5.525157615,5.620418234,5.504439958,5.379990118,5.267628815,5.42610498,5.307040828,5.448033933,5.4247553,5.420218433,5.455263397,5.483005256,5.452886691,5.601492331,6.080621312,5.830514023,5.168141672,5.523502939,5.390662846,5.404003508,5.203021845,5.275614543,5.232742525,5.521032829,5.456737223,5.346286728,5.309104414,5.323777449,5.145799478,5.311999262,5.087981153,5.461784049,5.328147597,5.254196421,5.458139494,5.491155777,5.53922309,5.763942089,5.432005265,5.449130583,5.303132075,5.555277429,5.709327527,5.383938346,5.295111891,5.351613108,5.291516045,5.110854964,5.100326669,5.100285062,4.966327095,5.074944008,5.021580971,5.245306452,5.111142287,5.121356876,5.002018115,5.23601248,5.120366674,5.110544125,5.117941971,5.174417442,5.29442963,5.490028203,5.269159258,5.369755388,5.435820746,5.37163899,5.260494374,5.596690428,5.250937014,5.374234327,5.600231218,5.513156701,5.252331143,5.418940159,5.354713019,5.410603986,5.267357323,5.374067559,5.330023708,5.30025303,5.500338211,5.932010579,5.447939625,5.422672975,5.544272589,5.494669664,5.570775967,5.605406406,5.440292529,5.451032772,5.396301165,6.187830372,5.461045062
5.417949815,5.453583998,5.258302717,5.270679289,5.336904122,5.225180054,5.312712899,5.126484657,5.30461931,5.225802637,5.258811814,5.296358357,5.29316671,5.263210733,5.29029006,5.552795547,5.261324782,5.161345838,5.33075314,5.146978687,5.155647583,4.981710624,5.146078619,5.113745948,5.179654539,5.266659131,5.174538051,5.139628225,5.274147092,5.099317966,5.259659579,5.025708508,5.418306452,5.138978537,5.264199259,5.172778666,5.200117615,5.178961298,5.180041984,5.307447387,5.368715725,5.201195106,5.397613918,5.297532602,5.33130861,5.203183869,5.250356904,5.063798009,5.068044931,5.048226723,5.057980606,4.860118625,5.085531502,4.86001514,5.062875984,5.064582998,5.097539853,5.159389549,5.151473775,5.074703197,5.025892357,5.01158055,5.257716475,5.107771018,5.315924526,5.229252258,5.282444774,5.344077482,5.233669767,5.145951572,5.421677226,5.090875453,5.496781527,5.379164642,5.314750355,5.166657525,5.28601569,5.290901833,5.413828705,5.105375119,5.221659564,5.179212163,5.678323767,5.233383557,5.698470974,5.347995161,5.416890602,5.470474318,5.363638293,5.326216137,5.349758144,5.279221028,5.451617853,5.32396766,5.805559474,5.156110686
5.414224031,5.491817165,5.282819246,5.371079981,5.322707841,5.208072464,5.547874543,5.269588607,5.415293701,5.352636836,5.301612892,5.352772803,5.377191983,5.346930773,5.455740789,5.515574702,5.246686092,5.243100143,5.491318527,5.23700481,5.153948108,5.057289348,5.27112225,5.047334571,5.227470419,5.377605408,5.213126016,5.215094476,5.14616355,5.061703053,5.220415248,5.05817067,5.408990089,5.288600426,5.335793085,5.197412197,5.293575937,5.336160288,5.238596642,5.25778747,5.281608887,5.281807482,5.420399099,5.36162653,5.37652901,5.239126293,5.290497409,5.134544921,5.084584629,5.014045402,4.971440499,4.887777641,5.073531649,4.969849633,5.086090773,5.03498214,5.184866824,5.258006248,5.194240248,5.120097052,5.032498234,5.050352272,5.243403281,5.184998298,5.34227269,5.242048137,5.277140995,5.28732542,5.268875002,5.195135186,5.422571374,5.145767758,5.58231175,5.417047369,5.370574143,5.197423538,5.35867231,5.301718559,5.378367723,5.247767226,5.223952448,5.353750497,5.747634711,5.263388533,5.625765621,5.44686706,5.466863688,5.552881275,5.429374914,5.38313752,5.409575499,5.309464279,5.399706074,5.287868321,5.730132685,5.179342635
6.274135304,6.822603677,6.002299823,6.694907235,7.617210448,5.863785833,6.269145016,6.729221272,6.296522995,6.173674246,6.020458957,7.661162623,6.352022123,6.933568059,6.443469218,7.14334214,5.697107455,6.783559954,6.733012942,6.134539333,5.882587995,6.07061948,5.768312975,5.928428704,5.572010492,6.192324062,6.191967468,6.401140697,5.920522436,6.56716639,6.014088556,6.321559166,6.352381526,6.05363462,6.211373902,6.954910345,6.430695474,6.919123915,6.55319223,5.978417475,6.326923437,6.776613393,6.303547376,6.393851787,6.323570949,5.825138624,5.798561094,7.136321235,5.52633919,5.349991616,5.983543945,5.13612445,5.397319276,5.271044905,5.800450087,5.659687562,6.32567307,6.07233783,5.61299666,5.523110178,5.436864606,5.887287596,5.703776665,5.905236723,5.787804787,5.358154357,6.869491813,5.797260088,5.687678515,5.524867511,5.800222486,5.985453303,6.747795521,5.771004375,6.067590555,5.585735184,5.573602462,5.566919245,5.899182986,5.563047068,5.81891844,5.6720407,6.898605047,5.725426706,6.048550879,6.09037511,6.009848386,6.29954271,6.003141877,6.528225359,6.197343065,5.510249308,5.808550647,5.864176547,8.342085044,6.086266355
8.567206203,7.362544403,11.88865635,11.27727986,11.65346429,10.6429314,7.615378427,8.942730185,9.746512044,8.928727922,10.11952718,8.922377972,8.629892622,9.389622257,11.25752034,12.94554388,10.1191335,6.918855969,10.44128396,10.89426524,11.212889,10.81907851,8.946872386,8.447008293,8.014874175,9.96808255,12.85066486,10.24185431,10.67939906,8.458954172,11.31603961,9.419383287,8.648027208,10.78845323,5.679095471,9.553293909,10.83054486,11.20555029,9.853162644,9.795602981,7.624220786,9.775223928,9.82845021,10.95840115,8.193628714,9.925070814,6.600585733,9.352874493,9.213508114,8.788341304,8.457089922,8.069227052,7.659227308,9.830865257,10.08119749,8.97149813,7.608086152,5.181028737,8.013675828,7.831448475,10.65270241,8.170777876,7.059249452,7.715806084,8.882564257,6.488253064,8.798866241,8.314477646,9.575852321,8.869382931,8.026459073,7.741608812,5.758296617,9.508044173,7.629680016,8.540103737,9.312034704,9.212278642,6.609221741,6.074090641,8.292137059,10.15752082,5.377359158,10.55238498,8.317200311,7.611529911,10.00669561,7.673885084,9.324832351,8.59879137,10.40325567,8.953147671,9.887743058,9.946628356,8.108857155,12.68744246
5.553822587,6.319263677,5.452119451,6.065629844,5.444191429,5.28317261,5.504770852,5.298247261,5.448578485,5.447861532,5.475180796,5.616907077,5.48973791,5.610290838,6.114892142,5.880773156,5.617512181,5.353003844,6.199499713,5.437563772,5.758225433,5.392245362,5.739261646,5.351940099,5.438439135,6.029551204,5.397395221,5.821142139,5.827280507,5.376206788,5.412574318,5.332728219,5.656255207,5.440000889,5.484436262,5.960954623,5.372656029,6.038314171,5.499250548,5.599170113,5.440593605,5.464758536,7.729843108,5.895431794,5.45798637,5.898802001,5.324352856,5.459968,5.370911981,5.251657974,5.19943702,5.024713902,5.256001722,5.387847447,5.448255977,5.400024377,5.268909089,5.280386166,5.461329419,5.19834887,5.208087463,5.43751147,5.242123631,5.384640175,5.43281177,5.297324171,5.40307707,5.48743699,5.431671852,5.389401069,5.468484767,5.444684461,5.796724215,5.650212519,5.469057394,5.369100654,5.682780889,5.514661354,5.420397534,5.227239701,5.7946536,6.094325698,5.339739777,5.752178769,6.144929833,5.78839543,5.629267909,6.63736083,6.056643093,6.358898954,5.8254974,5.518200262,5.523859544,5.763238748,7.407297008,5.662642324
5.508548521,5.427620811,5.46005094,5.313637434,5.379442548,5.354100428,5.421967803,5.277675917,5.449685954,5.422727377,5.39264918,5.354599297,5.416483248,5.343564707,5.355621515,6.00494525,5.262087192,5.162764214,5.375266024,5.232859834,5.243179471,5.146973492,5.288275163,5.129945497,5.351947801,5.430943105,5.224595613,5.219721725,5.339841826,5.139775105,5.273119738,5.118085258,5.44055508,5.239802257,5.225182377,5.24257689,5.323878817,5.256083047,5.317234866,5.414998647,5.374471382,5.227037851,5.445407039,5.262334322,5.325787304,5.294577389,5.313310835,5.209198704,5.113342894,5.080388434,5.117415018,4.957978443,5.099255063,4.999585469,5.210581563,5.102799193,5.179525157,5.026247453,5.295173149,5.146454682,5.148685914,5.057111718,5.209706363,5.218727875,5.419384868,5.236207651,5.324322475,5.450149389,5.348599187,5.277687335,5.431163906,5.196538384,5.385988056,5.504535534,5.4277486,5.281954591,5.300494642,5.3692578,5.445285628,5.244546562,5.394846197,5.282336125,5.346220574,5.191364022,5.721847553,5.402871988,5.513837342,5.524696635,5.520315729,5.377654308,5.506959922,5.310970478,5.431636658,5.349957711,6.635601275,5.24276427
5.549547494,5.457226614,5.383628683,5.30615368,5.386148501,5.314093186,5.424312563,5.263182038,5.383707833,5.403673461,5.435235404,5.447483725,5.426663127,5.316904375,5.446019988,6.048620301,5.189149514,5.076310859,5.359657045,5.18574135,5.212374088,5.112181648,5.267106762,5.141671286,5.257287682,5.322986329,5.249467023,5.26632952,5.283237197,5.112132254,5.349615973,5.124012714,5.540748099,5.26133735,5.260790443,5.321046778,5.317250872,5.293879018,5.318968064,5.446636617,5.408110466,5.230179796,5.377808213,5.332422208,5.372800712,5.26762872,5.368675325,5.092726518,5.083363939,5.035615475,5.09569236,4.966880472,5.075369946,5.006629509,5.198659597,5.007839881,5.16888374,5.077011037,5.302155703,5.196564173,5.11397088,5.099786642,5.269107339,5.226425896,5.434389552,5.262721009,5.334289732,5.36731797,5.339498119,5.30920696,5.533502475,5.208453665,5.408099001,5.504582696,5.426262764,5.261206752,5.409785335,5.459358799,5.423852177,5.22138066,5.336918728,5.32985277,5.425656491,5.28658497,5.87888124,5.448779444,5.563891754,5.594152874,5.463889594,5.358724087,5.444247119,5.402600118,5.489221561,5.327916991,6.841521898,5.181745301
5.30321958,5.330986696,5.295159881,5.198914654,5.26732386,5.123519817,5.397907294,5.215086519,5.320264557,5.250489065,5.221653354,5.339408501,5.241777905,5.115250506,5.366716963,5.366111886,5.192066931,5.197010287,5.290532052,5.195783044,5.123024949,5.073695699,5.148803112,5.054008273,5.188180469,5.342999339,5.227100394,5.147331679,5.15597393,5.09947691,5.236376765,5.030165146,5.320009705,5.153034709,5.345389676,5.164704634,5.221747808,5.218713161,5.209435946,5.234960197,5.264583528,5.124806946,5.395351345,5.338901448,5.356206259,5.185231616,5.222991058,4.995145942,4.934866682,4.8974698,4.979594526,4.880570945,5.030275051,4.965202461,5.11973946,4.986722292,5.032851827,5.24667555,5.023316925,5.0213264,5.04920701,4.983187495,5.144484197,5.171426246,5.333972518,5.151926183,5.248356183,5.311763912,5.215970124,5.207139932,5.266144167,5.138546812,5.715916136,5.396206998,5.315210499,5.169651419,5.280206833,5.298217189,5.445500079,5.139680036,5.323507022,5.201963079,6.444345222,5.202147201,5.561520157,5.341103173,5.412292649,5.565966471,5.318905029,5.375275832,5.3176269,5.236357247,5.405034958,5.304127411,5.389305553,5.175911322
5.377462804,5.296587071,5.356783635,5.23121699,5.328483989,5.151632437,5.395433431,5.174406184,5.312465634,5.266416264,5.330916878,5.323039335,5.319385824,5.209453366,5.319762555,5.537820006,5.179327666,5.054526996,5.332648418,5.165165382,5.070376649,5.053674297,5.160127426,5.083781811,5.212840344,5.170758176,5.181192442,5.107073404,5.112905061,5.030736565,5.231227004,5.078907865,5.409695316,5.183082239,5.245244388,5.250569069,5.218702687,5.254797738,5.222208158,5.314240707,5.311952173,5.14334132,5.326916133,5.198814049,5.24398657,5.142641343,5.250841463,5.082832558,5.000173525,5.006825266,4.99211041,4.963889835,4.957809008,4.905105601,5.117439123,4.996792115,5.097696752,5.002388193,5.111911541,5.116651423,5.025648604,5.004446596,5.156058,5.139655265,5.324163044,5.192338864,5.28181691,5.248687896,5.239617834,5.153290437,5.270064946,5.156693551,5.301429948,5.475890772,5.271920428,5.17524869,5.249760602,5.239851955,5.377562494,5.156197012,5.215050449,5.172094397,5.28228165,5.16461469,5.548208073,5.328131452,5.382680605,5.43229215,5.353944177,5.265224188,5.326432359,5.25969508,5.396890038,5.276968098,5.65487187,5.109970738
5.330517461,5.428556101,5.253437057,5.194531964,5.257737203,5.141559498,5.310759772,5.125879793,5.390747583,5.290667474,5.23545267,5.351035085,5.367488086,5.294722818,5.322826767,5.274742189,5.200819151,5.008845562,5.287092272,5.169913642,5.14046139,5.104148559,5.193672939,5.157314737,5.255746581,5.309504792,5.126699779,5.033710028,5.139239501,5.091538377,5.169427279,5.035431301,5.34911012,5.170453906,5.249731501,5.1289769,5.160547671,5.127964802,5.234171323,5.288272165,5.286623866,5.076377661,5.297682515,5.281432629,5.23273486,5.181648359,5.240232494,5.083560605,5.029237729,5.043658173,4.924540129,4.949036378,4.975195082,4.920553649,5.084523743,5.092169788,5.079575557,5.085485288,5.101709287,5.023045647,4.939845061,4.97751322,5.248155826,5.181144518,5.164426352,5.103941753,5.218612288,5.170401941,5.248368189,5.155874554,5.279408879,5.046313844,5.4545178,5.355054149,5.351584088,5.188443715,5.26922495,5.249536789,5.427232396,5.120163079,5.240618813,5.211549531,5.356378052,5.204550423,5.539843022,5.376493522,5.410540373,5.431455869,5.330561771,5.273318544,5.234189668,5.271669838,5.388951363,5.249702407,5.292217344,5.096642703
6.816615276,5.713590924,5.337722974,5.486808487,5.475158819,5.278502505,5.561144914,5.37557065,5.460983396,5.453039769,5.357169284,6.661949522,5.505113892,5.586328657,5.519905824,5.567704487,5.339707632,5.488541531,5.724158234,5.209536369,5.226499771,5.248333919,5.92446964,7.287292652,5.344882407,5.513839083,5.391862924,5.322754844,5.660880655,5.360345593,5.339462687,5.204158734,5.519178336,5.462095516,5.531199649,5.348303449,5.344814648,5.467757257,5.392716188,5.356322683,5.494946156,5.274900856,5.676839411,5.460518948,5.551931873,5.38277938,5.399511236,5.172251199,5.184873513,5.075983912,5.030129965,4.951112135,5.163537565,5.020040364,5.149047305,5.142003954,5.153306389,5.516824867,5.202041508,5.146409921,5.102353006,5.083574128,5.302240075,6.471205356,5.350766497,6.065325632,5.340102861,5.396187152,5.311232021,5.283193116,5.36014647,5.290782106,5.739566696,5.49047552,6.387918934,5.291343426,5.30054646,5.377451446,5.504729792,6.218245989,5.379770745,5.393756246,6.013865489,5.309892295,5.715431947,5.427700602,5.481961039,5.742897103,5.48157681,5.514510358,5.459692381,5.307284185,5.523553142,5.417801044,5.864365503,5.262989451
6.093609799,6.491297969,6.227688284,6.430010006,6.038724887,5.488591251,5.493497824,5.486769822,5.854091204,6.495310239,6.278602349,5.504726677,5.986176017,6.551029153,5.879982345,6.891907864,6.803815662,5.554642725,6.202097014,5.97257227,5.815738907,5.498478886,6.169301217,5.691985309,6.099876331,6.30878086,6.226017418,6.399505614,5.569737047,5.413334957,5.772564151,6.484541612,6.270745815,5.481591196,5.682009256,6.210149987,5.805333927,7.326056294,5.994659727,6.114879576,6.172656554,5.68007894,6.966126882,6.695273524,5.665500573,5.687680969,5.662018948,6.002790346,5.474071427,5.562931957,5.35438587,5.025388989,5.37946938,5.253747496,5.427605223,5.925396196,5.539515086,5.185957127,5.719021619,6.139417758,5.380517731,5.682530756,5.532228644,5.798166238,5.598330189,5.238655503,5.877287098,5.590107783,5.505193006,5.40742315,5.468628896,5.170018202,5.625470507,6.143746168,5.986231031,5.344621042,5.392317423,5.751034703,5.428080225,5.450202648,5.631822845,5.311483233,5.257804878,5.539232217,5.752687268,5.661670858,5.783543162,5.503757393,5.6082088,6.295866268,5.637732096,5.345575186,5.843723854,5.542354177,6.306364487,6.382967175
5.48746737,5.865659542,5.445153051,5.520349792,5.476521289,5.376188587,5.345909836,5.241874618,5.419958769,5.478633119,5.451654989,5.338237949,5.504684504,5.399828534,5.437393354,5.752071867,5.345045427,5.200056371,5.574119071,5.276997723,5.260374252,5.234837267,5.460569379,5.092757061,5.281895667,5.44715414,5.463293637,5.261767848,5.261307942,5.147785718,5.338422499,5.261277986,5.906217897,5.252312201,5.368484115,5.381980022,5.268295793,5.353014678,5.448576521,5.363564126,5.423636906,5.346101757,5.585572157,5.467302835,5.291541323,5.356692244,5.339652157,5.297459379,5.123679784,4.992072795,5.100692744,4.982306797,5.162857587,5.082658513,5.339718735,5.131734462,5.219870109,5.158678168,5.360258546,5.208926249,5.067915473,5.283052365,5.459981416,5.135922881,5.483393726,5.240740771,5.27940445,5.4712809,5.361937109,5.300655555,5.420773577,5.232538992,5.390328343,5.576249279,5.675279785,5.233165035,5.273156782,5.324051397,5.475686503,5.327108537,5.333758473,5.272506844,5.317307444,5.374573055,5.650854415,5.525766286,5.498365658,5.524892475,5.360960076,5.306783715,5.44933627,5.303849225,5.515037008,5.291409353,5.754882686,5.527255959
