JB4870E,GL4660E,JB2851E,GL3907E,JB2669E,JB2906E,JB1996E,GL4440E,JB3189E,JB2636E,JB3067E,JB2865E,GL4080E,JB2344E,GL3736E,JB5096E,JB2665E,JB2445E,JB3426E,JB3110E,JB2024E,JB5049E,GL4627E,JB4916E,JB5043E,JB3058E,JB1995E,GL3694E,GL4415E,GL4668E,GL4431E,JB5227E,GL3542E,JB2962E,JB2361E,JB3436E,GL4254E,JB2109E,JB1866E,JB4618E,GL4472E,JB2557E,GL4064E,JB1883E,JB3197E,GL3686E,JB5017E,GL4282E,JB2070E,JB1602E,JB2341E,GL3816E,JB2091E,JB2750E,JB2907E,JB2630E,GL3529E,JB2471E,GL4590E,JB1596E,JB3020E,JB1437E,GL4366E,GL4666E,JB1245E,JB5142E,JB2373E,JB5240E,GL3934E,GL3709E,JB3012E,JB2684E,GL4300E,JB5221E,JB3329E,JB4933E,JB2651E,JB3390E,JB2446E,GL3898E,JB2620E,JB1722E,JB2260E,JB5000E,GL4530E,JB1705E,JB1905E,JB1521E,JB1914E,JB1677E,JB5294E,JB1394E,JB1603E,JB1533E,JB5273E,JB5307E
6.528929428,6.561982346,6.925813501,5.858613114,5.442920764,11.49559401,9.778024117,5.894761855,7.849524832,6.606644484,6.660491906,5.818014879,5.888404958,10.80923486,6.643338511,8.366554944,6.126525087,5.413472825,6.185103686,6.949110805,7.400962205,5.538282676,5.578757134,8.272779836,5.38203943,5.517319871,7.76981153,6.182407654,10.41655301,6.647602617,5.705600996,10.7594545,7.489428133,5.636403264,9.86712659,5.469124721,5.664210008,6.196818201,5.435785876,6.146426502,5.544740289,5.661340677,8.40578912,5.473079577,7.943651229,8.300038115,8.084701037,5.67778759,5.196291664,6.243417789,8.973360617,5.269698891,5.334737968,5.812438262,5.33075317,7.24496312,5.289743229,5.568440049,5.288978597,10.63323582,5.405931937,12.30341297,5.663842217,5.940760309,7.596744806,5.422279532,6.132993114,5.818764273,8.686665394,5.623227908,8.774073559,5.759434703,5.530774939,5.91793879,7.321579284,11.36213604,8.045789583,6.571257912,5.559975923,5.962634213,5.48354761,5.468509686,5.608091922,5.490410809,6.212328571,5.625672652,5.844338207,6.66686572,5.643387882,6.634347876,6.152274295,6.0707306,7.990848351,9.879476791,5.482266471,5.403791435
5.631727103,5.431049913,5.714565074,5.618051845,5.619727869,5.509235031,5.501577675,5.530837345,5.593325981,5.744912124,5.653234609,5.577613119,5.917408363,5.693789961,5.624490767,5.539158811,5.648976738,5.359150399,5.547261645,5.356693522,5.494088183,5.276718487,5.429311661,5.33528637,5.53768061,5.419685513,5.434231223,5.515324531,5.738013602,5.331731368,5.551387738,5.561548237,5.582863958,5.564784517,5.447673742,5.398549439,5.553160491,5.591239577,5.476110428,5.459431619,5.494764721,5.553890971,5.914520993,5.485280296,5.539897344,5.552669098,5.553053253,5.481616046,5.346874295,5.196993316,5.21790498,5.328622873,5.444099842,5.409013749,5.307428525,5.326115925,5.280461601,5.420792615,5.281286152,5.210360029,5.454084076,5.460921088,5.335602947,5.261985441,5.790076844,5.414781285,5.674397657,5.434822019,5.692976976,5.470566474,5.68992028,5.393097984,5.48035755,5.434046362,5.502253576,5.607719715,5.571301224,5.506688256,5.52070793,5.547835068,5.536200893,5.71055437,5.318645478,5.49549179,5.832890014,5.842861954,5.741153335,5.564548282,5.638477909,5.546122759,5.646476916,5.607846336,5.623097504,5.396993785,5.502741441,5.599566851
5.345510198,5.268435704,5.40814262,5.345278871,5.3267906,5.160335326,5.273180471,5.31157581,5.354394843,5.412479434,5.247083423,5.333400911,5.560927929,5.442932906,5.354073903,5.279765488,5.347292262,5.170329482,5.310328299,5.039005629,5.189426381,4.995304801,5.196149896,5.069307178,5.190440005,5.108503457,5.21816891,5.253520402,5.155637083,5.01925675,5.263371837,5.133153179,5.312181366,5.228261264,5.277571527,5.094085165,5.312974957,5.324885296,5.264059855,5.191705988,5.330638579,5.283418162,5.349719833,5.141342485,5.312545674,5.245692915,5.284666415,5.154565328,4.929160867,4.919562707,5.047394186,5.025764021,5.103278302,4.997472632,5.10300595,5.068189414,5.157528181,5.09226326,5.123858105,4.975656092,5.194566687,5.154222428,5.12426388,5.00052627,5.359275375,5.23684675,5.272199761,5.175343651,5.285652461,5.217731683,5.241542554,5.185950288,5.341491875,5.24151946,5.389080938,5.3178025,5.352326091,5.206376596,5.278022657,5.295278841,5.261910722,5.261790095,5.223885928,5.141383538,5.435353716,5.432027446,5.411986854,5.174626483,5.421565966,5.378041083,5.433087197,5.295232243,5.429946184,5.169182745,5.185778088,5.264710818
14.22681487,14.33039421,13.64773931,12.52609884,13.48569754,13.01987787,13.70061788,13.62046494,12.09088524,12.76329636,13.26736763,13.51076972,14.27275774,13.78863794,12.93581285,13.5563163,12.81633019,12.83915966,14.49996975,14.0232273,14.01744519,12.68068014,13.32800374,12.40631142,11.04573711,12.33974472,13.36532043,11.32259932,13.379947,12.91025683,12.5313759,11.57998912,14.25514837,13.41600463,12.56251562,14.03994212,11.89328982,13.1217587,12.84678611,14.4778586,12.8855851,12.33529565,11.99282023,13.48452652,12.55102279,10.62261099,13.17820101,13.14840397,11.77332812,11.53318665,12.11113942,11.8609357,11.81091856,12.05087113,12.01875642,12.53484663,11.99829318,8.963193534,11.98163059,12.69171784,12.81553054,12.2645209,11.70478502,13.09110207,11.45021373,12.16712499,11.32431765,9.538083734,12.00906841,11.6427882,11.95252825,12.27586714,13.1947004,12.17390053,13.26995316,13.67993584,10.95364703,12.27262686,13.15846803,12.77786614,12.14309759,12.5717869,12.41501538,12.22647895,12.99569414,12.82008601,12.63978583,11.77328895,12.69646538,12.65435812,12.54185756,12.7956171,12.91895574,13.05269248,12.66246788,11.96487769
6.162011422,5.815857204,6.016964273,6.036596424,6.242565928,6.854528558,6.127459034,5.768330609,6.250608641,6.552513195,6.422198307,6.070112186,6.666673541,6.213933174,8.015152841,5.743164821,6.447181566,5.991225709,5.844137564,5.935140494,6.004106019,5.912245934,5.820106831,5.868371581,6.145950652,6.303912779,5.657316253,5.70193219,6.897160444,5.823019372,6.154374022,6.192942136,6.09770435,6.022336138,5.741707623,5.871063315,5.827904886,6.216325079,5.970902934,5.841134008,5.882380896,6.32937834,6.543800792,5.944968703,6.063262977,6.07039454,6.313238666,6.175495285,5.971348309,5.619093884,5.573881077,5.583399064,6.051186937,6.297752545,5.778567924,5.839694247,5.551481273,6.047007418,5.608364997,5.779829383,5.733559672,5.923283007,5.966242951,5.781043491,6.286170731,5.635914118,6.312874639,5.699146243,6.210584259,5.881905099,6.286272475,5.969238469,5.903100778,5.824461801,6.081458478,6.033587146,6.080914226,6.084767414,5.833214707,5.802458066,5.809813879,5.91444194,5.76765671,5.989191699,6.201699418,6.172511051,6.290473815,6.027513416,6.046005847,5.923590695,5.928601697,6.46291726,5.929332276,5.89610319,5.9283782,6.065716583
5.127488547,5.123590407,5.307656715,5.182091079,5.260005817,4.954629272,5.179895348,5.090621478,5.160382025,5.22049688,5.179538201,5.202260949,5.40670662,5.256275955,5.160432938,5.061904645,5.216626672,5.038324997,5.127507679,4.806233902,5.005808776,4.898199388,5.083973794,4.937382156,5.06224983,5.011820265,5.078043551,5.103797054,4.981697594,4.932517166,5.17782307,5.102970247,5.156962678,5.051536812,5.074408309,4.944335569,5.265892463,5.223311811,5.141631782,5.051476099,5.278022266,5.060977512,5.217301615,4.978353032,5.233817123,5.094189653,5.052503382,5.046475562,4.919360301,4.750170208,4.927336248,4.999115589,4.980611993,4.822968373,4.872649841,4.904073555,4.963268663,4.954379252,4.938126291,4.796105917,5.086177188,5.107239924,4.995519513,4.97757374,5.277339057,5.115670591,5.086875624,5.075461751,5.199137285,5.075634963,5.075534914,5.110220512,5.169972799,5.13127465,5.24384817,5.219267583,5.295807502,5.106085357,5.222001149,5.178387711,5.098508742,5.063406055,5.117216307,5.04007345,5.326804752,5.316084613,5.302060359,5.047933105,5.331314469,5.287540538,5.269746136,5.157573155,5.341410273,5.058073292,5.100599463,5.018230356
6.120651368,7.551153177,6.841047729,6.547934589,5.772955489,5.502545527,9.212171049,6.805139762,5.616433816,6.907707259,5.612603773,6.944038298,6.942446988,5.644193291,5.506781793,5.602973531,6.786984937,5.788578783,6.956984645,5.520922699,7.489224916,5.325234717,5.515674203,5.247607711,5.312364396,5.307544494,5.721674521,6.229560851,5.326469716,5.669653343,5.60778379,5.348639267,6.667487225,5.808838298,5.610996058,5.519169601,6.47638712,5.557211261,5.619309317,5.693167269,5.628080961,5.478866786,6.048477963,6.275442877,5.408297182,5.983551756,5.809986501,5.777488027,6.565334002,5.044357465,6.537899075,5.375616205,5.935843086,5.880798139,5.727082212,5.519453659,5.836037752,5.293721324,5.246053654,5.338816703,5.324416398,5.182605098,5.439976939,5.860489321,5.463786266,5.979179489,5.618173285,5.172312438,5.444874748,5.942780471,5.504313603,5.350164431,5.768164288,5.364696993,8.023161016,5.751580395,5.921521374,5.647366369,5.81389951,5.981796952,5.894897727,5.571097965,6.22988922,5.212233184,6.1766617,5.614573954,6.305704129,7.533128193,5.796501725,6.169550568,6.027754638,7.761906845,5.543298806,5.46760944,5.547653452,5.468984233
9.218843068,9.098807787,9.298619848,8.316383831,7.984529832,7.326525512,8.910693946,9.371415298,6.16949525,8.466336781,7.337820226,8.101155761,8.287468601,8.540439394,6.733516346,8.082791121,7.887926799,6.921466671,8.954836079,8.321504914,9.307005869,7.298545121,7.257488812,5.848305938,7.115346933,6.920659296,8.399106387,8.66458484,8.073690545,7.591126738,7.019124576,6.561285672,8.977525987,7.580646295,7.226687072,7.753355127,8.391429014,7.953429053,6.549098096,7.628346387,7.343768101,6.841034766,7.597174455,7.89730786,5.899029151,8.356793684,7.755842374,8.469808786,6.842046978,6.31825843,7.324806775,6.86210755,6.834039457,6.611538209,5.490303436,6.239956783,6.466552405,5.93158153,5.681397249,6.07299106,6.455326446,5.749130932,6.530241636,7.705201957,5.926513253,6.269716374,6.385204203,5.248157451,6.150459991,6.124278817,6.589160572,5.741616575,6.964635563,6.456471828,7.996616717,6.948487792,6.389911656,7.345688709,7.578290758,8.129301098,6.558664173,6.482201477,6.926890234,5.70750348,7.049914953,6.693972767,6.385774842,6.729441185,6.473769918,6.849417232,6.704274577,7.655983789,7.259932614,7.18408413,7.381656174,6.984152207
6.255714152,6.603438192,6.54379418,6.665378954,6.384701667,6.857842613,8.58168131,6.776012786,6.534044137,7.072728569,6.700311362,8.138646046,7.536214275,6.361852436,7.132089428,5.671027788,6.896534398,6.072222376,8.30047688,6.204538473,6.749016574,6.065506027,5.810598115,5.741395535,6.149516243,6.379007901,6.043170486,6.140246528,7.130936783,6.064540222,6.214545108,6.393210111,7.245732691,6.44057249,5.681129966,6.150827879,6.217961734,6.41037878,6.002091619,6.017041171,5.870194113,6.387394953,6.837628048,6.570951132,6.072089068,6.503124794,6.583440557,6.50779464,6.558417316,5.783630307,6.002002291,5.642175876,6.463191698,6.779186363,5.918851709,6.237047548,5.471480943,6.143432695,5.53237939,6.122104736,5.795036243,5.96415183,5.937993749,6.134589614,6.413335855,5.897352992,6.743227283,5.334998072,6.558187484,6.078332471,6.714069268,6.033289258,6.235386012,5.83383994,7.309720963,6.246565282,6.254567112,6.658726734,5.88025945,6.242214542,6.369232823,6.353986237,6.276209758,6.180944654,6.531910687,6.372753094,6.922400195,6.825316704,6.245015183,6.321744793,6.05944168,7.246871004,5.93487302,5.884631697,6.08337971,6.338017515
5.882001674,6.623008415,7.080433929,5.947012092,6.114992281,5.691702084,5.881884762,6.820678787,5.980471339,5.926341415,6.832083194,5.611740608,6.639607457,6.017918089,5.998575708,6.033188588,5.995920537,5.651515362,6.072110728,6.552467994,6.149838196,5.601601049,6.262979071,5.406068269,7.056511156,5.897326836,6.080930443,7.565275379,6.452661794,5.768409943,6.655772638,6.213561866,5.969494271,5.887762107,5.772381134,5.796869147,5.855069815,5.949833168,5.78983646,6.214072937,5.979828361,6.026984183,6.833503767,5.634690961,6.013103605,6.911318155,6.546234411,5.611020079,5.116224345,5.527437385,5.494197048,5.901345241,5.592933223,5.971228138,5.537433903,5.52572417,5.68102022,6.363550909,5.392726242,5.356271757,5.626293136,5.331727692,5.346429863,5.51283318,6.107776975,5.581892867,5.566722685,6.328061454,5.69881679,5.828924204,5.906594056,5.797447205,5.669592266,5.568084712,5.653102703,6.205188139,5.857584287,5.454149333,5.825650264,5.614058076,6.467987354,6.040155668,5.475686597,5.526265343,6.590682404,6.018032495,6.084139731,5.544474557,6.104442997,5.89040697,6.320483197,5.600275489,5.835704572,5.659503036,5.948355008,6.102588121
11.95322193,11.99680656,13.48024748,11.47642661,11.04758949,10.69332369,12.04782894,12.31784635,11.49687213,11.32578088,11.36612605,12.47190632,12.34689268,12.23980223,10.66444522,12.34588737,10.91565153,11.68214675,13.64637043,11.80137116,12.62877537,12.01137963,12.24445847,10.37469491,10.69201278,10.40773058,11.27736506,12.56636694,10.88273208,11.4221126,11.78532436,9.555871676,13.62651724,11.39966934,11.21619748,12.67095296,11.3486636,10.89971398,11.38722237,11.46322315,10.58100668,10.71997952,12.07011156,11.89363865,10.20475495,13.05577989,11.78851497,11.44780287,10.58430093,9.775359482,11.99136491,11.35992188,11.13074541,11.4358523,9.642967234,10.91949837,10.91614073,10.9238255,9.497037509,11.12843601,10.79389507,9.684871748,10.02441488,11.26058219,9.843885528,11.48561803,10.67841043,11.04749665,10.79748882,11.04417526,10.44802395,10.50046838,11.80699478,10.80985173,13.08631257,11.40909626,11.1516987,11.09370504,12.29855665,10.76735005,11.28686653,11.20677369,11.08060915,9.766497626,12.3100863,11.52594994,11.80663063,10.60640698,11.05129783,11.02221031,11.49077625,10.98929543,11.34945325,10.85324944,11.37514549,10.52204771
5.344056898,5.619202401,6.005853225,5.470268498,5.376508407,5.163003274,5.393148081,5.570290628,5.563165801,5.562967983,6.118156599,5.351652236,5.568169049,5.512463501,5.580358602,5.580470535,5.359251553,5.13899486,5.496273408,5.500777186,5.425197133,5.272903421,5.457002761,5.26972708,5.556828264,5.372261859,5.481932008,6.00094418,5.535905413,5.185552659,5.887823917,5.691377801,5.419072162,5.324266537,5.322378796,5.265982553,5.380425857,5.42359544,5.464121636,5.385746798,5.494096026,5.522135473,6.094917431,5.208100409,5.517626968,6.146223851,5.593999452,5.289091984,4.903579132,5.113706438,5.135443053,5.319598968,5.196498677,5.59783491,5.20720024,5.175713412,5.185518608,5.503947836,5.1929413,5.247259522,5.278609374,5.37784799,5.336048227,5.119947784,5.975914487,5.326649162,5.424709806,5.902759283,5.409596013,5.673434946,5.568903121,5.510426343,5.364897998,5.368208418,5.346840592,5.600973755,5.59760262,5.363628598,5.51295406,5.430253268,5.360376491,5.546031984,5.263077721,5.393961962,5.755778734,5.682547278,5.554896156,5.454054747,5.619463224,5.530076175,5.812635997,5.426247023,5.528781497,5.405231893,5.434724929,5.595630456
5.312487872,5.199963961,5.444450046,5.305760992,5.347316129,5.187092785,5.235970848,5.190556548,5.359594921,5.392554207,5.354751227,5.204392243,5.643604898,5.394371482,5.285264548,5.151432966,5.447734937,5.228613991,5.188783088,5.02644278,5.141589236,5.034837369,5.188625426,5.074958923,5.160989738,5.155650538,5.207436433,5.244565852,5.269905327,5.053036934,5.254971411,5.208971431,5.333149501,5.22348027,5.19279451,5.121993716,5.368371419,5.388598244,5.248358975,5.163812623,5.35685919,5.338281986,5.429566232,5.128522912,5.298030882,5.28933452,5.279894689,5.190859502,4.944985837,4.943722987,5.062305681,4.99933591,5.182647989,5.087956159,5.13991385,5.038360634,5.104577661,5.136683327,5.147337046,5.01674923,5.248694287,5.213431876,5.158711088,5.009060843,5.572216723,5.171374362,5.382925061,5.121089665,5.359178281,5.156373824,5.308103799,5.219365611,5.284996951,5.262281685,5.35777017,5.409663745,5.451465905,5.216525462,5.244387084,5.352588058,5.250941188,5.298815739,5.263340185,5.281786573,5.475641622,5.529430619,5.412244028,5.186603558,5.400805117,5.372864469,5.447567077,5.291320506,5.319736549,5.26355446,5.172370884,5.246599157
5.439081807,5.57504992,5.960956715,5.462274402,5.460969986,5.22793693,5.31726278,5.423295295,5.56476898,5.489812083,5.679982545,5.337521624,5.638819468,5.44251131,5.763585831,5.472429223,5.445132288,5.244034087,5.353185799,5.340216238,5.343496632,5.250048897,5.33584974,5.157267375,5.530538436,5.251970928,5.383887522,5.799776873,5.344244515,5.115648134,5.52464006,5.366801427,5.368446862,5.32819721,5.407320888,5.227604311,5.564945618,5.434558944,5.343996689,5.213879733,5.462692417,5.362435777,5.716429719,5.177119641,5.74241708,5.676522563,5.314103292,5.227954683,5.005544264,4.97561603,5.277029508,5.336352806,5.165089801,5.255466328,5.100161697,5.158298558,5.25823836,5.577871119,5.177017034,5.099860106,5.274313748,5.224920983,5.203865416,5.098432781,5.556504782,5.509806488,5.284078902,6.35860301,5.455115936,5.30274583,5.318315581,5.302085588,5.349532653,5.277988795,5.410361791,5.473967676,5.500916824,5.287279108,5.379343915,5.329205228,5.366461471,5.435670944,5.383453818,5.277384589,5.619704838,5.67931012,5.445391972,5.291370384,5.546979868,5.480584508,5.622967952,5.436289373,5.55742132,5.371393169,5.202729017,5.367681943
5.324562329,5.327381503,5.52251496,5.409917889,5.30674159,5.179952552,5.282434473,5.321937414,5.333074977,5.561358816,5.455368756,5.311692536,5.547818329,5.433453203,5.498100815,5.31214861,5.39517934,5.194947805,5.33697153,5.158424204,5.21847613,5.113300242,5.269464919,5.197634856,5.289024317,5.131527461,5.162337416,5.305753783,5.276236146,5.142560686,5.353635965,5.253519786,5.379296515,5.254852661,5.245304965,5.207989604,5.334653659,5.348666675,5.319113694,5.208425704,5.396857836,5.288284119,5.49202051,5.175687477,5.396040372,5.375840791,5.279504621,5.240354893,4.966258444,4.957365825,5.098049312,5.076931832,5.13453483,5.060089537,5.107240476,5.100908174,5.093400197,5.221638479,5.146241131,5.087504412,5.160351365,5.241501547,5.228280485,5.09733753,5.513673569,5.303750425,5.280227125,5.358090509,5.359744039,5.278101666,5.287632862,5.192567125,5.400722743,5.300286015,5.416936879,5.452333607,5.430559081,5.242938699,5.361490902,5.413722814,5.288640966,5.297183951,5.259882153,5.254213162,5.487596152,5.513634716,5.462738835,5.253764414,5.489177642,5.412202336,5.492267463,5.35641063,5.400068214,5.240495766,5.208055393,5.333503111
5.994185029,6.01013979,6.162248881,5.731053264,5.773428181,5.575419202,6.354420385,5.710233155,5.807072034,5.630837084,5.950797408,5.702393109,5.819307501,6.012246707,5.563506031,5.581967406,5.732810869,5.493036221,5.770119413,6.21394705,5.988389754,5.603780718,5.581787886,6.218790356,5.475866453,5.279958347,5.799673531,5.943716929,5.687663509,5.740146428,5.652622287,5.625193627,5.988684594,5.59533299,5.522373985,5.530788234,5.664362901,5.707504058,5.535396373,5.829487528,5.557529152,5.544320619,6.556301693,5.635448023,5.495274082,5.927281121,5.784733691,5.50032629,5.150510885,5.011462257,5.357711877,5.347458611,5.31015574,5.282626961,5.029762398,5.556015777,5.240014718,5.342584283,5.287594391,5.385910579,5.42875176,5.318641735,5.284689402,5.268775339,5.823193732,5.370918587,5.385812936,5.347678712,5.581904945,5.393524607,5.449404346,5.432111079,5.560603341,5.514945491,5.571782804,5.778604761,5.539528078,5.366599897,5.651721664,5.630430118,5.426992069,5.444832554,5.356359394,5.302022625,5.708025413,5.721686326,5.62304835,5.316835281,5.643429791,5.564174826,5.644862056,5.54703194,5.82082632,5.798567247,5.466008711,5.449541808
5.196244896,5.29830145,5.481306338,5.340525845,5.190054365,5.059829497,5.228747848,5.239625697,5.323093923,5.289560751,5.283438396,5.23770184,5.396760103,5.281363933,5.30356833,5.266981221,5.199142911,5.082282456,5.318441017,5.0433283,5.195251776,5.026843198,5.122199484,5.043351313,5.175289914,5.065073146,5.213572702,5.365802472,5.122315288,4.953138095,5.221144204,5.182146353,5.326030927,5.175057941,5.129776106,5.039176673,5.183022405,5.228373579,5.176717167,5.174940491,5.242754258,5.142507007,5.358269533,5.042090977,5.291796511,5.23179476,5.224357411,5.173949406,4.842927557,4.880234376,4.989680013,5.077764964,4.99310236,4.97365751,5.046706838,5.051974842,4.965715839,5.063688142,4.986622876,4.881449031,5.11552428,5.128121027,5.174560237,4.948684262,5.292408124,5.173936518,5.246867614,5.238182216,5.222647094,5.122028763,5.197547939,5.168775288,5.30916583,5.252845484,5.304887079,5.324133986,5.308189525,5.15824858,5.304336314,5.277271858,5.273269648,5.21241397,5.133576864,5.11681532,5.444989378,5.459154125,5.362599574,5.153865119,5.412378312,5.337079418,5.412278801,5.246937736,5.374265306,5.158668983,5.129701501,5.20857078
